url_length,num_dots,num_hyphens,num_digits,has_at_symbol,has_ip,num_subdomains,entropy,num_forms,num_inputs,has_password,num_iframes,keyword_score,bert_score
32,1,1,1,0,0,0,4.054229296672174,1,2,0,1,16,0.9956965446472168
38,2,1,1,0,0,0,4.02780835616463,1,2,0,1,16,0.9956965446472168
31,1,1,1,0,0,0,4.0667842134731025,1,2,0,1,15,0.9956965446472168
38,2,1,1,0,0,0,4.02780835616463,1,2,0,1,15,0.9956965446472168
78,4,1,4,0,0,1,4.285026822716757,0,5,0,0,6,0.9829156398773193
24,1,0,0,0,0,0,3.8553885422075345,0,0,0,0,0,0.6130987405776978
30,1,1,12,0,0,0,3.923231428797621,0,0,0,0,0,0.9384305477142334
51,3,0,0,1,0,1,3.7801999799319295,1,1,1,0,1,0.99904865026474
55,2,2,2,0,0,1,4.335016531313119,1,3,0,0,3,0.9991673231124878
20,1,0,0,0,0,0,3.446439344671015,0,0,0,0,0,0.6130987405776978
32,1,1,1,0,0,0,4.054229296672174,1,2,0,1,15,0.9956965446472168
38,2,1,1,0,0,0,4.02780835616463,1,2,0,1,15,0.9956965446472168
126,3,1,22,0,0,1,4.704091628801537,0,0,0,0,3,0.992305338382721
22,1,1,4,0,0,0,3.7887549139935026,0,0,0,0,0,0.9384305477142334
30,1,1,12,0,0,0,4.12323142879762,0,0,0,0,0,0.9384305477142334
40,2,0,0,0,0,1,4.018453957701921,0,2,1,1,0,0.6932256817817688
43,3,0,6,0,0,2,4.350342370830227,1,4,0,0,7,0.994724690914154
70,2,3,0,0,0,1,4.250712218568287,0,0,0,0,8,0.9994335770606995
70,2,3,0,0,0,1,4.250712218568287,0,0,0,0,8,0.9994335770606995
21,2,0,0,0,0,1,3.630412660873998,1,3,1,0,5,0.9987888932228088
33,1,0,2,0,0,0,4.354852073838349,0,0,0,0,1,0.9993694424629211
33,1,0,1,0,0,0,4.354852073838349,0,0,0,0,1,0.9993694424629211
20,1,1,4,0,0,0,3.7841837197791888,0,0,0,0,0,0.9384305477142334
28,1,1,12,0,0,0,4.012188403968661,0,0,0,0,0,0.9384305477142334
94,4,5,12,0,0,3,5.122022730985105,0,0,0,0,2,0.976473331451416
25,1,1,0,0,0,0,3.543465189601646,0,0,0,0,0,0.9384305477142334
33,1,1,8,0,0,0,3.945464952495108,0,0,0,0,0,0.9384305477142334
23,1,1,3,0,0,0,3.8820451081368628,0,0,0,0,0,0.9384305477142334
31,1,1,11,0,0,0,4.0022680844408445,0,0,0,0,0,0.9384305477142334
21,1,1,4,0,0,0,3.784941827437642,0,0,0,0,0,0.9384305477142334
29,1,1,12,0,0,0,4.021268494903765,0,0,0,0,0,0.9384305477142334
26,2,0,5,0,0,1,3.8441065448145375,1,2,0,1,16,0.9956965446472168
37,3,0,5,0,0,1,3.9315016760304564,1,2,0,1,16,0.9956965446472168
31,2,0,5,0,0,1,4.17146526179041,1,2,0,1,16,0.9956965446472168
42,3,0,5,0,0,1,4.218883791465802,1,2,0,1,16,0.9956965446472168
28,2,0,5,0,0,1,3.9677201004744984,1,2,0,1,16,0.9956965446472168
39,3,0,5,0,0,1,3.9065704878156495,1,2,0,1,16,0.9956965446472168
29,2,0,5,0,0,1,4.0472990984266435,1,2,0,1,16,0.9956965446472168
40,3,0,5,0,0,1,4.108694969562841,1,2,0,1,16,0.9956965446472168
28,2,0,5,0,0,1,4.110577243331641,1,2,0,1,16,0.9956965446472168
39,3,0,5,0,0,1,4.1436246544268425,1,2,0,1,16,0.9956965446472168
28,1,0,3,0,0,0,4.110577243331642,0,0,0,0,4,0.9990473389625549
126,3,1,22,0,0,1,4.704091628801537,0,0,0,0,3,0.992305338382721
68,2,3,0,0,0,1,4.22356477677675,0,0,0,0,8,0.9994335770606995
42,3,0,2,0,0,1,4.153291231890481,0,0,0,0,0,0.9914119243621826
61,5,2,1,0,0,3,4.06806669915663,1,3,1,1,9,0.9991494417190552
59,3,1,17,0,0,1,4.681052320724872,0,2,0,1,2,0.9769680500030518
44,3,0,0,0,0,1,4.0666086069294725,1,1,0,0,0,0.9937299489974976
39,2,2,0,0,0,1,4.131054782742918,1,5,0,0,1,0.9860339760780334
125,2,6,16,0,0,1,4.653416909732727,2,20,1,0,3,0.9991746544837952
84,2,0,10,0,0,1,5.119771553855177,0,2,0,1,2,0.9993454813957214
30,2,0,5,0,0,1,4.081727678869736,3,4,1,0,5,0.9996248483657837
39,2,0,0,0,0,1,3.935935796218897,1,3,1,0,3,0.9995800852775574
40,2,0,0,0,0,1,3.9250705203641814,1,3,1,0,3,0.9995800852775574
35,1,0,0,0,0,0,3.758592489772477,1,1,0,2,6,0.9977425336837769
37,1,0,0,0,0,0,3.7843437452721784,1,1,0,2,6,0.9977425336837769
46,1,0,9,0,0,0,4.289411957509904,2,5,0,1,4,0.9905845522880554
65,4,0,11,0,0,2,4.697152959375877,0,3,1,0,7,0.7761198282241821
26,1,1,0,0,0,0,3.767183467891461,0,0,0,0,1,0.9750272631645203
28,1,1,0,0,0,0,3.8423709931771084,0,0,0,0,1,0.9750272631645203
48,2,1,0,0,0,1,4.06009897155635,1,3,1,0,6,0.9663991928100586
79,4,1,15,0,0,2,4.9223196353952385,1,4,0,1,1,0.9958059787750244
46,3,0,4,0,0,1,4.229871195093383,1,2,1,0,2,0.9939451813697815
48,2,0,0,0,0,1,4.167481250360579,1,2,1,0,3,0.9959532022476196
49,2,0,0,0,0,1,4.1599299968673655,1,2,1,0,3,0.9959532022476196
146,2,3,13,0,0,1,5.550007032273155,0,0,0,0,2,0.999427318572998
88,4,0,6,0,0,2,4.913826295133381,1,2,1,0,10,0.9913212656974792
32,1,1,0,0,0,0,3.7775182662886326,0,1,0,1,2,0.9967851638793945
52,3,0,12,0,0,2,4.397581911182352,0,1,0,1,2,0.9967851638793945
38,2,0,0,0,0,1,3.9682119744148823,0,0,0,0,5,0.9992990493774414
36,2,0,0,0,0,1,3.9857808213564594,0,0,0,0,5,0.9992990493774414
35,2,0,0,0,0,1,4.136286231168866,1,1,0,1,0,0.9972273707389832
34,2,0,0,0,0,1,4.124083797069061,1,1,0,1,0,0.9972273707389832
37,1,0,5,0,0,0,4.303783770917413,0,0,0,0,0,0.9872138500213623
41,2,3,0,0,0,1,4.125129443325869,2,7,0,0,5,0.9477292895317078
49,2,5,0,0,0,1,4.165858446978658,2,7,0,0,5,0.9477292895317078
35,1,3,0,0,0,0,4.050013373778756,2,7,0,0,5,0.9477292895317078
20,1,0,0,0,0,0,3.7841837197791888,0,0,0,0,1,0.998580813407898
49,3,0,7,0,0,1,4.476456017363834,0,2,1,0,0,0.7538957595825195
33,2,0,0,0,0,1,3.90470804437552,0,0,0,0,3,0.8149271011352539
35,2,0,0,0,0,1,3.9760107890420997,0,0,0,0,3,0.8149271011352539
38,2,0,0,0,0,1,4.095968631579971,0,0,0,1,1,0.9958551526069641
40,2,0,0,0,0,1,4.0775671571169285,0,0,0,1,1,0.9958551526069641
35,2,0,0,0,0,1,3.7614457889184734,0,0,0,0,1,0.9322210550308228
37,2,0,0,0,0,1,3.841096866085959,0,0,0,0,1,0.9322210550308228
22,1,0,2,0,0,0,3.5160276412662297,0,2,0,1,3,0.9963598847389221
101,1,1,42,0,0,0,5.021256879906957,0,2,0,1,3,0.9963598847389221
40,1,1,8,0,0,0,4.562814895472355,0,0,0,0,7,0.9980061650276184
40,1,1,8,0,0,0,4.462814895472355,0,0,0,0,7,0.9982860684394836
40,1,1,8,0,0,0,4.443942707918268,0,0,0,0,7,0.9984506368637085
40,1,1,8,0,0,0,4.5128148954723555,0,0,0,0,7,0.99800044298172
40,1,1,8,0,0,0,4.462814895472355,0,0,0,0,7,0.9983639121055603
40,1,1,8,0,0,0,4.462814895472355,0,0,0,0,7,0.9981783628463745
40,1,1,8,0,0,0,4.443942707918268,0,0,0,0,7,0.9980335831642151
36,1,0,8,0,0,0,4.215354779870081,0,0,0,0,7,0.9981644749641418
36,1,0,8,0,0,0,4.138830127032207,0,0,0,0,8,0.9980111122131348
44,2,1,8,0,0,1,4.542055982805471,0,0,0,0,7,0.9980061650276184
44,2,1,8,0,0,1,4.45114689189638,0,0,0,0,7,0.9982860684394836
44,2,1,8,0,0,1,4.4339903577563025,0,0,0,0,7,0.9984506368637085
44,2,1,8,0,0,1,4.496601437350926,0,0,0,0,7,0.99800044298172
44,2,1,8,0,0,1,4.451146891896381,0,0,0,0,7,0.9983639121055603
44,2,1,8,0,0,1,4.45114689189638,0,0,0,0,7,0.9981783628463745
44,2,1,8,0,0,1,4.4339903577563025,0,0,0,0,7,0.9980335831642151
40,2,0,8,0,0,1,4.212814895472355,0,0,0,0,7,0.9981644749641418
40,2,0,8,0,0,1,4.143942707918268,0,0,0,0,8,0.9980111122131348
21,1,0,0,0,0,0,3.844232898763191,1,1,0,0,17,0.9965853691101074
21,1,0,0,0,0,0,3.748994803525096,1,1,0,0,21,0.9845842719078064
21,1,0,1,0,0,0,3.975418017913832,1,1,0,0,21,0.9845842719078064
21,1,0,0,0,0,0,3.784941827437642,1,11,0,0,23,0.9914828538894653
79,2,1,4,0,0,1,4.619821020620157,0,2,0,1,0,0.9839629530906677
21,1,0,2,0,0,0,3.5585186130489057,1,4,1,0,4,0.9934681057929993
55,2,0,0,0,0,0,4.083467386520038,1,4,1,0,4,0.9934681057929993
20,1,0,1,0,0,0,3.646439344671015,1,3,1,0,5,0.9987804293632507
45,2,0,0,0,0,1,4.01708580796078,1,3,1,0,5,0.9987804293632507
20,1,0,2,0,0,0,3.746439344671015,1,3,0,0,0,0.9908111095428467
49,2,0,0,0,0,1,4.123004049629477,1,3,0,0,0,0.9908111095428467
36,2,0,0,0,0,1,4.141604167868593,0,0,0,0,3,0.999576985836029
46,3,0,0,0,0,1,4.23260373898627,0,0,0,0,3,0.999576985836029
21,1,0,1,0,0,0,3.939470994001286,0,2,0,0,1,0.9990335702896118
27,2,0,3,0,0,1,4.106377316818027,0,2,0,0,1,0.9990335702896118
20,1,0,0,0,0,0,3.6841837197791887,0,0,0,0,3,0.8505364656448364
20,1,0,0,0,0,0,3.6841837197791887,0,0,0,0,3,0.8505364656448364
22,1,0,0,0,0,0,3.7544418457133446,1,1,0,0,8,0.9949290752410889
52,3,0,12,0,0,2,4.52940408372607,0,1,0,1,0,0.9959243535995483
22,1,0,0,0,0,0,3.606936732175321,1,1,0,0,8,0.9949290752410889
53,2,0,10,0,0,1,4.522744926621176,0,2,0,1,2,0.9969280362129211
22,1,0,0,0,0,0,3.754441845713344,1,1,0,0,8,0.9949290752410889
46,2,0,10,0,0,1,4.4393379782107685,0,1,0,1,0,0.9915184378623962
27,1,0,2,0,0,0,4.3565583354166755,0,0,0,0,0,0.9996775388717651
28,1,0,1,0,0,0,4.253434386188785,0,0,0,0,4,0.9990473389625549
28,1,0,2,0,0,0,4.110577243331642,0,0,0,0,4,0.9990473389625549
57,2,0,7,1,0,1,4.994741987659172,1,1,0,0,3,0.9920863509178162
22,1,0,0,0,0,0,4.061482186720775,0,0,0,1,2,0.960365891456604
30,2,0,0,0,0,1,4.12323142879762,1,8,0,0,3,0.9911982417106628
84,2,1,11,0,0,1,5.258289077943269,0,2,0,1,2,0.9994370341300964
84,2,1,7,0,0,1,5.231794286405379,0,2,0,1,2,0.999524712562561
84,2,1,9,0,0,1,5.191200125283748,0,2,0,1,2,0.9994977712631226
84,2,1,5,0,0,1,5.281791083312758,0,2,0,1,2,0.9994354844093323
84,2,0,9,0,0,1,5.1345943216865635,0,2,0,1,2,0.9994977712631226
84,2,0,5,0,0,1,5.114243060441961,0,2,0,1,2,0.9995236396789551
84,2,0,7,0,0,1,5.220845660946522,0,2,0,1,2,0.9995236396789551
84,2,0,10,0,0,1,5.124418691064262,0,2,0,1,2,0.9994264841079712
84,2,1,13,0,0,1,5.215009649093272,0,2,0,1,2,0.9995236396789551
84,2,0,3,0,0,1,5.181024494661446,0,2,0,1,2,0.9994317889213562
84,2,0,7,0,0,1,5.181024494661446,0,2,0,1,2,0.9993288516998291
84,2,1,5,0,0,1,5.115124416646091,0,2,0,1,2,0.9994753003120422
84,2,0,14,0,0,1,5.0974584231298525,0,2,0,1,2,0.9995236396789551
84,2,1,13,0,0,1,5.1017980418989035,0,2,0,1,2,0.9995236396789551
84,2,1,7,0,0,1,5.139241458895649,0,2,0,1,2,0.9994482398033142
84,2,0,11,0,0,1,5.157214970851923,0,2,0,1,2,0.9993425011634827
84,2,2,7,0,0,1,5.215009649093272,0,2,0,1,2,0.9993422627449036
84,2,1,7,0,0,1,5.339893279994142,0,2,0,1,2,0.99933260679245
28,1,1,1,0,0,0,4.110577243331643,1,2,0,1,16,0.9956965446472168
34,2,1,1,0,0,0,4.1162996057016965,1,2,0,1,16,0.9956965446472168
57,2,1,0,0,0,1,4.368259427228529,0,0,0,0,0,0.886996328830719
248,2,3,26,0,0,1,5.874277421092573,1,5,0,0,4,0.9976170063018799
28,1,1,1,0,0,0,4.110577243331643,1,2,0,1,16,0.9956965446472168
34,2,1,1,0,0,0,4.1162996057016965,1,2,0,1,16,0.9956965446472168
40,2,2,0,0,0,1,4.112814895472355,0,0,0,0,16,0.9990585446357727
33,2,1,0,0,0,1,3.9801694078807643,0,0,0,0,12,0.9831022620201111
32,2,1,0,0,0,1,3.9917292966721747,0,1,0,1,21,0.9887354969978333
27,1,0,0,0,0,0,3.9861879650463035,1,2,0,1,16,0.9956965446472168
33,2,0,0,0,0,0,4.0060710131011685,1,2,0,1,16,0.9956965446472168
35,2,0,0,0,0,1,4.093149802473811,0,0,0,0,16,0.9361392259597778
35,2,0,0,0,0,1,4.057575159678482,0,0,0,0,0,0.9804236888885498
29,2,0,0,0,0,1,4.142295219190901,1,1,1,0,0,0.9814510941505432
36,2,0,4,0,0,1,4.18354236243323,0,0,0,0,1,0.9138696789741516
50,3,0,1,0,0,1,4.623465189601648,1,3,0,0,2,0.9917930960655212
40,2,1,2,0,0,1,4.184183719779189,0,0,0,0,2,0.9387837052345276
55,2,3,0,0,0,1,4.251560341026156,0,0,0,0,0,0.9995619654655457
29,2,1,0,0,0,1,4.142295219190902,1,8,0,0,2,0.9933737516403198
24,1,1,0,0,0,0,3.5739348962840563,0,0,0,0,0,0.9384305477142334
32,1,1,8,0,0,0,3.9681390622295662,0,0,0,0,0,0.9384305477142334
57,2,1,0,0,0,1,4.368259427228529,0,0,0,0,0,0.886996328830719
69,3,1,0,0,0,1,4.498472515766562,0,0,0,0,6,0.9504557847976685
25,1,1,0,0,0,0,3.5630741894285682,0,0,0,0,0,0.9384305477142334
33,1,1,8,0,0,0,3.9603202553942918,0,0,0,0,0,0.9384305477142334
23,1,1,0,0,0,0,3.2618423904633667,0,0,0,0,0,0.9384305477142334
31,1,1,8,0,0,0,3.7356660681024443,0,0,0,0,0,0.9384305477142334
24,1,1,0,0,0,0,3.3758145836939115,0,0,0,0,0,0.9384305477142334
